Name,URL,Description,Count,Last Date
koher / EasyImagy,https://github.com/koher/EasyImagy,Makes it easy to process images in Swift,1,2017-12-28
efremidze / Shiny,https://github.com/efremidze/Shiny,Iridescent Effect View (inspired by Apple Pay Cash),1,2017-12-28
CosmicMind / Material,https://github.com/CosmicMind/Material,A UI/UX framework for creating beautiful applications.,1,2017-12-28
ReactiveX / RxSwift,https://github.com/ReactiveX/RxSwift,Reactive Programming in Swift,1,2017-12-28
peter-iakovlev / TelegramCore,https://github.com/peter-iakovlev/TelegramCore,,1,2017-12-28
dkhamsing / open-source-ios-apps,https://github.com/dkhamsing/open-source-ios-apps,📱 Collaborative List of Open-Source iOS Apps,1,2017-12-28
FolioReader / FolioReaderKit,https://github.com/FolioReader/FolioReaderKit,📚 A Swift ePub reader and parser framework for iOS.,1,2017-12-28
SoySauceLab / CollectionKit,https://github.com/SoySauceLab/CollectionKit,A modern Swift framework for building reusable data-driven collection components.,1,2017-12-27
EyreFree / EFQRCode,https://github.com/EyreFree/EFQRCode,A better way to operate quick response code in Swift.,1,2017-12-27
lhc70000 / iina,https://github.com/lhc70000/iina,The modern video player for macOS.,1,2017-12-27
efremidze / Shiny,https://github.com/efremidze/Shiny,Iridescent Effect View (inspired by Apple Pay Cash),1,2017-12-27
koher / EasyImagy,https://github.com/koher/EasyImagy,Makes it easy to process images in Swift,1,2017-12-27
Ramotion / fluid-slider,https://github.com/Ramotion/fluid-slider,💧 A slider widget with a popup bubble displaying the precise value selected. Made by @Ramotion,1,2017-12-27
ninjaprox / NVActivityIndicatorView,https://github.com/ninjaprox/NVActivityIndicatorView,A collection of awesome loading animations,1,2017-12-27
Alamofire / Alamofire,https://github.com/Alamofire/Alamofire,Elegant HTTP Networking in Swift,1,2017-12-27
vsouza / awesome-ios,https://github.com/vsouza/awesome-ios,"A curated list of awesome iOS ecosystem, including Objective-C and Swift Projects",1,2017-12-27
KenShih522 / KSTimeline,https://github.com/KenShih522/KSTimeline,Simple custom timeline written in swift,1,2017-12-27
vapor / vapor,https://github.com/vapor/vapor,💧 A server-side Swift web framework.,1,2017-12-27
linkedin / LayoutKit,https://github.com/linkedin/LayoutKit,"LayoutKit is a fast view layout library for iOS, macOS, and tvOS.",1,2017-12-27
scalalang2 / RedCookie,https://github.com/scalalang2/RedCookie,Simple and quick translation right from the Menu bar,1,2017-12-27
azonov / ExpandableTable,https://github.com/azonov/ExpandableTable,AZExpandable is a lightweight proxy for UITableView to expand cells.,1,2017-12-27
AudioKit / AudioKit,https://github.com/AudioKit/AudioKit,"Swift audio synthesis, processing, & analysis platform for iOS, macOS and tvOS",1,2017-12-27
danielgindi / Charts,https://github.com/danielgindi/Charts,Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.,1,2017-12-27
raywenderlich / swift-algorithm-club,https://github.com/raywenderlich/swift-algorithm-club,"Algorithms and data structures in Swift, with explanations!",1,2017-12-27
dkhamsing / open-source-ios-apps,https://github.com/dkhamsing/open-source-ios-apps,📱 Collaborative List of Open-Source iOS Apps,1,2017-12-27
onevcat / Kingfisher,https://github.com/onevcat/Kingfisher,"A lightweight, pure-Swift library for downloading and caching images from the web.",1,2017-12-27
ReactiveCocoa / ReactiveCocoa,https://github.com/ReactiveCocoa/ReactiveCocoa,Streams of values over time,1,2017-12-27
