Name,URL,Description,Count,Last Date
tensorspace-team / tensorspace,https://github.com/tensorspace-team/tensorspace,"Neural network 3D visualization framework, build interactive and intuitive model in browsers, support pre-trained deep learning models from TensorFlow, Keras, TensorFlow.js",1,2018-11-21
bazzite / statusfy,https://github.com/bazzite/statusfy,A marvelous Open Source Status Page system,1,2018-11-21
TarekRaafat / autoComplete.js,https://github.com/TarekRaafat/autoComplete.js,Simple autocomplete pure vanilla Javascript library.,1,2018-11-21
plouc / nivo,https://github.com/plouc/nivo,"nivo provides a rich set of dataviz components, built on top of the awesome d3 and Reactjs libraries",1,2018-11-21
reiinakano / arbitrary-image-stylization-tfjs,https://github.com/reiinakano/arbitrary-image-stylization-tfjs,Arbitrary image stylization using TensorFlow.js,1,2018-11-21
hasura / graphql-engine,https://github.com/hasura/graphql-engine,"Blazing fast, instant realtime GraphQL APIs on Postgres with fine grained access control, also trigger webhooks on database events.",1,2018-11-21
GoogleChromeLabs / carlo,https://github.com/GoogleChromeLabs/carlo,Web rendering surface for Node applications,1,2018-11-21
facebook / create-react-app,https://github.com/facebook/create-react-app,Set up a modern web app by running one command.,1,2018-11-21
axios / axios,https://github.com/axios/axios,Promise based HTTP client for the browser and node.js,1,2018-11-21
NervJS / taro,https://github.com/NervJS/taro,多端统一开发框架，支持用 React 的开发方式编写一次代码，生成能运行在微信小程序/百度智能小程序/支付宝小程序、H5、React Native 等的应用。,1,2018-11-21
storybooks / storybook,https://github.com/storybooks/storybook,"Interactive UI component dev & test: React, React Native, Vue, Angular, Ember",1,2018-11-21
karanchahal / DoodleMaster,https://github.com/karanchahal/DoodleMaster,"""Don't code your UI, Draw it !""",1,2018-11-20
lllyasviel / style2paints,https://github.com/lllyasviel/style2paints,sketch + style = paints,1,2018-11-20
ianstormtaylor / slate,https://github.com/ianstormtaylor/slate,A completely customizable framework for building rich text editors.,1,2018-11-20
valdrinkoshi / virtual-scroller,https://github.com/valdrinkoshi/virtual-scroller,,1,2018-11-20
leonardomso / 33-js-concepts,https://github.com/leonardomso/33-js-concepts,📜,1,2018-11-20
somebee / imba,https://github.com/somebee/imba,The new programming language for web apps,1,2018-11-20
bazzite / statusfy,https://github.com/bazzite/statusfy,A marvelous Open Source Status Page system,1,2018-11-20
vuejs / vue,https://github.com/vuejs/vue,🖖,1,2018-11-20
tensorspace-team / tensorspace,https://github.com/tensorspace-team/tensorspace,"Neural network 3D visualization framework, build interactive and intuitive model in browsers, support pre-trained deep learning models from TensorFlow, Keras, TensorFlow.js",1,2018-11-20
atlassian / react-beautiful-dnd,https://github.com/atlassian/react-beautiful-dnd,Beautiful and accessible drag and drop for lists with React,1,2018-11-20
GoogleChromeLabs / carlo,https://github.com/GoogleChromeLabs/carlo,Web rendering surface for Node applications,1,2018-11-20
stephentian / 33-js-concepts,https://github.com/stephentian/33-js-concepts,📜,1,2018-11-20
facebook / react,https://github.com/facebook/react,"A declarative, efficient, and flexible JavaScript library for building user interfaces.",1,2018-11-20
antonmedv / fx,https://github.com/antonmedv/fx,Command-line tool and terminal JSON viewer,1,2018-11-20
